device,detector,tsPeriodEnd,countPeriod,trafficAmount,reliabValue
tre427,c30,2024-11-12T16:20:50+02:00,60,,
tre427,c30,2024-11-12T16:19:50+02:00,60,120.0,86.0
tre427,c30,2024-11-12T16:18:50+02:00,60,120.0,57.0
tre427,c30,2024-11-12T16:17:50+02:00,60,0.0,26.0
tre427,c30,2024-11-12T16:16:50+02:00,60,180.0,41.0
tre427,c30,2024-11-12T16:15:50+02:00,60,,
tre427,c31,2024-11-12T16:29:50+02:00,60,0.0,25.0
tre427,c31,2024-11-12T16:28:50+02:00,60,0.0,22.0
tre427,c31,2024-11-12T16:27:50+02:00,60,0.0,27.0
tre427,c31,2024-11-12T16:26:50+02:00,60,0.0,32.0
tre427,c31,2024-11-12T16:25:50+02:00,60,0.0,32.0
tre427,c31,2024-11-12T16:24:50+02:00,60,0.0,26.0
tre427,c31,2024-11-12T16:23:50+02:00,60,0.0,44.0
tre427,c31,2024-11-12T16:22:50+02:00,60,0.0,50.0
tre427,c31,2024-11-12T16:21:50+02:00,60,60.0,25.0
tre427,c31,2024-11-12T16:20:50+02:00,60,,
tre427,c31,2024-11-12T16:19:50+02:00,60,120.0,86.0
tre427,c31,2024-11-12T16:18:50+02:00,60,120.0,57.0
tre427,c31,2024-11-12T16:17:50+02:00,60,0.0,26.0
tre427,c31,2024-11-12T16:16:50+02:00,60,180.0,41.0
tre427,c31,2024-11-12T16:15:50+02:00,60,,
tre427,pp1,2024-11-12T16:29:50+02:00,60,120.0,25.0
tre427,pp1,2024-11-12T16:28:50+02:00,60,0.0,22.0
tre427,pp1,2024-11-12T16:27:50+02:00,60,0.0,27.0
tre427,pp1,2024-11-12T16:26:50+02:00,60,0.0,32.0
tre427,pp1,2024-11-12T16:25:50+02:00,60,60.0,32.0
tre427,pp1,2024-11-12T16:24:50+02:00,60,120.0,26.0
tre427,pp1,2024-11-12T16:23:50+02:00,60,0.0,44.0
tre427,pp1,2024-11-12T16:22:50+02:00,60,180.0,50.0
tre427,pp1,2024-11-12T16:21:50+02:00,60,0.0,25.0
tre427,pp1,2024-11-12T16:20:50+02:00,60,,
tre427,pp1,2024-11-12T16:19:50+02:00,60,180.0,86.0
tre427,pp1,2024-11-12T16:18:50+02:00,60,60.0,57.0
tre427,pp1,2024-11-12T16:17:50+02:00,60,0.0,26.0
tre427,pp1,2024-11-12T16:16:50+02:00,60,60.0,41.0
tre427,pp1,2024-11-12T16:15:50+02:00,60,,
tre427,pp1_pp2,2024-11-12T16:29:50+02:00,60,60.0,25.0
tre427,pp1_pp2,2024-11-12T16:28:50+02:00,60,0.0,22.0
tre427,pp1_pp2,2024-11-12T16:27:50+02:00,60,0.0,27.0
tre427,pp1_pp2,2024-11-12T16:26:50+02:00,60,0.0,32.0
tre427,pp1_pp2,2024-11-12T16:25:50+02:00,60,60.0,32.0
tre427,pp1_pp2,2024-11-12T16:24:50+02:00,60,60.0,26.0
tre427,pp1_pp2,2024-11-12T16:23:50+02:00,60,0.0,44.0
tre427,pp1_pp2,2024-11-12T16:22:50+02:00,60,60.0,50.0
tre427,pp1_pp2,2024-11-12T16:21:50+02:00,60,0.0,25.0
tre427,pp1_pp2,2024-11-12T16:20:50+02:00,60,,
tre427,pp1_pp2,2024-11-12T16:19:50+02:00,60,60.0,86.0
tre427,pp1_pp2,2024-11-12T16:18:50+02:00,60,60.0,57.0
tre427,pp1_pp2,2024-11-12T16:17:50+02:00,60,0.0,26.0
tre427,pp1_pp2,2024-11-12T16:16:50+02:00,60,0.0,41.0
tre427,pp1_pp2,2024-11-12T16:15:50+02:00,60,,
tre427,pp2,2024-11-12T16:29:50+02:00,60,120.0,25.0
tre427,pp2,2024-11-12T16:28:50+02:00,60,0.0,22.0
tre427,pp2,2024-11-12T16:27:50+02:00,60,0.0,27.0
tre427,pp2,2024-11-12T16:26:50+02:00,60,0.0,32.0
tre427,pp2,2024-11-12T16:25:50+02:00,60,60.0,32.0
tre427,pp2,2024-11-12T16:24:50+02:00,60,120.0,26.0
tre427,pp2,2024-11-12T16:23:50+02:00,60,0.0,44.0
tre427,pp2,2024-11-12T16:22:50+02:00,60,180.0,50.0
tre427,pp2,2024-11-12T16:21:50+02:00,60,0.0,25.0
tre427,pp2,2024-11-12T16:20:50+02:00,60,,
tre427,pp2,2024-11-12T16:19:50+02:00,60,180.0,86.0
tre427,pp2,2024-11-12T16:18:50+02:00,60,60.0,57.0
tre427,pp2,2024-11-12T16:17:50+02:00,60,0.0,26.0
tre427,pp2,2024-11-12T16:16:50+02:00,60,60.0,41.0
tre427,pp2,2024-11-12T16:15:50+02:00,60,,
tre427,pp2_pp1,2024-11-12T16:29:50+02:00,60,120.0,25.0
tre427,pp2_pp1,2024-11-12T16:28:50+02:00,60,0.0,22.0
tre427,pp2_pp1,2024-11-12T16:27:50+02:00,60,0.0,27.0
tre427,pp2_pp1,2024-11-12T16:26:50+02:00,60,0.0,32.0
tre427,pp2_pp1,2024-11-12T16:25:50+02:00,60,0.0,32.0
tre427,pp2_pp1,2024-11-12T16:24:50+02:00,60,60.0,26.0
tre427,pp2_pp1,2024-11-12T16:23:50+02:00,60,0.0,44.0
tre427,pp2_pp1,2024-11-12T16:22:50+02:00,60,120.0,50.0
tre427,pp2_pp1,2024-11-12T16:21:50+02:00,60,0.0,25.0
tre427,pp2_pp1,2024-11-12T16:20:50+02:00,60,,
tre427,pp2_pp1,2024-11-12T16:19:50+02:00,60,120.0,86.0
tre427,pp2_pp1,2024-11-12T16:18:50+02:00,60,0.0,57.0
tre427,pp2_pp1,2024-11-12T16:17:50+02:00,60,0.0,26.0
tre427,pp2_pp1,2024-11-12T16:16:50+02:00,60,60.0,41.0
tre427,pp2_pp1,2024-11-12T16:15:50+02:00,60,,
tre427,pp_c_etel,2024-11-12T16:29:50+02:00,60,0.0,25.0
tre427,pp_c_etel,2024-11-12T16:28:50+02:00,60,0.0,22.0
tre427,pp_c_etel,2024-11-12T16:27:50+02:00,60,0.0,27.0
tre427,pp_c_etel,2024-11-12T16:26:50+02:00,60,0.0,32.0
tre427,pp_c_etel,2024-11-12T16:25:50+02:00,60,0.0,32.0
tre427,pp_c_etel,2024-11-12T16:24:50+02:00,60,0.0,26.0
tre427,pp_c_etel,2024-11-12T16:23:50+02:00,60,0.0,44.0
tre427,pp_c_etel,2024-11-12T16:22:50+02:00,60,0.0,50.0
tre427,pp_c_etel,2024-11-12T16:21:50+02:00,60,0.0,25.0
tre427,pp_c_etel,2024-11-12T16:20:50+02:00,60,,
tre427,pp_c_etel,2024-11-12T16:19:50+02:00,60,0.0,86.0
tre427,pp_c_etel,2024-11-12T16:18:50+02:00,60,0.0,57.0
tre427,pp_c_etel,2024-11-12T16:17:50+02:00,60,0.0,26.0
tre427,pp_c_etel,2024-11-12T16:16:50+02:00,60,0.0,41.0
tre427,pp_c_etel,2024-11-12T16:15:50+02:00,60,,
tre427,pp_c_pohj,2024-11-12T16:29:50+02:00,60,0.0,25.0
tre427,pp_c_pohj,2024-11-12T16:28:50+02:00,60,0.0,22.0
tre427,pp_c_pohj,2024-11-12T16:27:50+02:00,60,0.0,27.0
tre427,pp_c_pohj,2024-11-12T16:26:50+02:00,60,0.0,32.0
tre427,pp_c_pohj,2024-11-12T16:25:50+02:00,60,0.0,32.0
tre427,pp_c_pohj,2024-11-12T16:24:50+02:00,60,0.0,26.0
tre427,pp_c_pohj,2024-11-12T16:23:50+02:00,60,0.0,44.0
tre427,pp_c_pohj,2024-11-12T16:22:50+02:00,60,0.0,50.0
tre427,pp_c_pohj,2024-11-12T16:21:50+02:00,60,0.0,25.0
tre427,pp_c_pohj,2024-11-12T16:20:50+02:00,60,,
tre427,pp_c_pohj,2024-11-12T16:19:50+02:00,60,0.0,86.0
tre427,pp_c_pohj,2024-11-12T16:18:50+02:00,60,0.0,57.0
tre427,pp_c_pohj,2024-11-12T16:17:50+02:00,60,0.0,26.0
tre427,pp_c_pohj,2024-11-12T16:16:50+02:00,60,0.0,41.0
tre427,pp_c_pohj,2024-11-12T16:15:50+02:00,60,,
tre427,a60_1,2024-11-12T16:44:50+02:00,60,300.0,44.0
tre427,a60_1,2024-11-12T16:43:50+02:00,60,60.0,23.0
tre427,a60_1,2024-11-12T16:42:50+02:00,60,60.0,10.0
tre427,a60_1,2024-11-12T16:41:50+02:00,60,240.0,70.0
tre427,a60_1,2024-11-12T16:40:50+02:00,60,240.0,39.0
tre427,a60_1,2024-11-12T16:39:50+02:00,60,300.0,48.0
tre427,a60_1,2024-11-12T16:38:50+02:00,60,180.0,19.0
tre427,a60_1,2024-11-12T16:37:50+02:00,60,120.0,49.0
tre427,a60_1,2024-11-12T16:36:50+02:00,60,180.0,49.0
tre427,a60_1,2024-11-12T16:35:50+02:00,60,180.0,30.0
tre427,a60_1,2024-11-12T16:34:50+02:00,60,240.0,37.0
tre427,a60_1,2024-11-12T16:33:50+02:00,60,60.0,26.0
tre427,a60_1,2024-11-12T16:32:50+02:00,60,120.0,55.0
tre427,a60_1,2024-11-12T16:31:50+02:00,60,240.0,59.0
tre427,a60_1,2024-11-12T16:30:50+02:00,60,,
tre427,a60_2,2024-11-12T16:44:50+02:00,60,0.0,44.0
tre427,a60_2,2024-11-12T16:43:50+02:00,60,180.0,23.0
tre427,a60_2,2024-11-12T16:42:50+02:00,60,120.0,10.0
tre427,a60_2,2024-11-12T16:41:50+02:00,60,360.0,70.0
tre427,a60_2,2024-11-12T16:40:50+02:00,60,60.0,39.0
tre427,a60_2,2024-11-12T16:39:50+02:00,60,360.0,48.0
tre427,a60_2,2024-11-12T16:38:50+02:00,60,120.0,19.0
tre427,a60_2,2024-11-12T16:37:50+02:00,60,0.0,49.0
tre427,a60_2,2024-11-12T16:36:50+02:00,60,180.0,49.0
tre427,a60_2,2024-11-12T16:35:50+02:00,60,240.0,30.0
tre427,a60_2,2024-11-12T16:34:50+02:00,60,120.0,37.0
tre427,a60_2,2024-11-12T16:33:50+02:00,60,60.0,26.0
tre427,a60_2,2024-11-12T16:32:50+02:00,60,240.0,55.0
tre427,a60_2,2024-11-12T16:31:50+02:00,60,360.0,59.0
tre427,a60_2,2024-11-12T16:30:50+02:00,60,,
tre427,b40_1,2024-11-12T16:44:50+02:00,60,480.0,44.0
tre427,b40_1,2024-11-12T16:43:50+02:00,60,0.0,23.0
tre427,b40_1,2024-11-12T16:42:50+02:00,60,0.0,10.0
tre427,b40_1,2024-11-12T16:41:50+02:00,60,420.0,70.0
tre427,b40_1,2024-11-12T16:40:50+02:00,60,120.0,39.0
tre427,b40_1,2024-11-12T16:39:50+02:00,60,300.0,48.0
tre427,b40_1,2024-11-12T16:38:50+02:00,60,0.0,19.0
tre427,b40_1,2024-11-12T16:37:50+02:00,60,180.0,49.0
tre427,b40_1,2024-11-12T16:36:50+02:00,60,240.0,49.0
tre427,b40_1,2024-11-12T16:35:50+02:00,60,0.0,30.0
tre427,b40_1,2024-11-12T16:34:50+02:00,60,480.0,37.0
tre427,b40_1,2024-11-12T16:33:50+02:00,60,180.0,26.0
tre427,b40_1,2024-11-12T16:32:50+02:00,60,240.0,55.0
tre427,b40_1,2024-11-12T16:31:50+02:00,60,360.0,59.0
tre427,b40_1,2024-11-12T16:30:50+02:00,60,,
tre427,b40_2,2024-11-12T16:44:50+02:00,60,300.0,44.0
tre427,b40_2,2024-11-12T16:43:50+02:00,60,0.0,23.0
tre427,b40_2,2024-11-12T16:42:50+02:00,60,0.0,10.0
tre427,b40_2,2024-11-12T16:41:50+02:00,60,120.0,70.0
tre427,b40_2,2024-11-12T16:40:50+02:00,60,120.0,39.0
tre427,b40_2,2024-11-12T16:39:50+02:00,60,180.0,48.0
tre427,b40_2,2024-11-12T16:38:50+02:00,60,0.0,19.0
tre427,b40_2,2024-11-12T16:37:50+02:00,60,180.0,49.0
tre427,b40_2,2024-11-12T16:36:50+02:00,60,60.0,49.0
tre427,b40_2,2024-11-12T16:35:50+02:00,60,0.0,30.0
tre427,b40_2,2024-11-12T16:34:50+02:00,60,300.0,37.0
tre427,b40_2,2024-11-12T16:33:50+02:00,60,180.0,26.0
tre427,b40_2,2024-11-12T16:32:50+02:00,60,360.0,55.0
tre427,b40_2,2024-11-12T16:31:50+02:00,60,60.0,59.0
tre427,b40_2,2024-11-12T16:30:50+02:00,60,,
tre427,c30,2024-11-12T16:44:50+02:00,60,60.0,44.0
tre427,c30,2024-11-12T16:43:50+02:00,60,60.0,23.0
tre427,c30,2024-11-12T16:42:50+02:00,60,0.0,10.0
tre427,c30,2024-11-12T16:41:50+02:00,60,60.0,70.0
tre427,c30,2024-11-12T16:40:50+02:00,60,120.0,39.0
tre427,c30,2024-11-12T16:39:50+02:00,60,60.0,48.0
tre427,c30,2024-11-12T16:38:50+02:00,60,60.0,19.0
tre427,c30,2024-11-12T16:37:50+02:00,60,60.0,49.0
tre427,c30,2024-11-12T16:36:50+02:00,60,60.0,49.0
tre427,c30,2024-11-12T16:35:50+02:00,60,120.0,30.0
tre427,c30,2024-11-12T16:34:50+02:00,60,0.0,37.0
tre427,c30,2024-11-12T16:33:50+02:00,60,120.0,26.0
tre427,c30,2024-11-12T16:32:50+02:00,60,240.0,55.0
tre427,c30,2024-11-12T16:31:50+02:00,60,0.0,59.0
tre427,c30,2024-11-12T16:30:50+02:00,60,,
tre427,c31,2024-11-12T16:44:50+02:00,60,60.0,44.0
tre427,c31,2024-11-12T16:43:50+02:00,60,60.0,23.0
tre427,c31,2024-11-12T16:42:50+02:00,60,0.0,10.0
tre427,c31,2024-11-12T16:41:50+02:00,60,60.0,70.0
tre427,c31,2024-11-12T16:40:50+02:00,60,120.0,39.0
tre427,c31,2024-11-12T16:39:50+02:00,60,60.0,48.0
tre427,c31,2024-11-12T16:38:50+02:00,60,60.0,19.0
tre427,c31,2024-11-12T16:37:50+02:00,60,60.0,49.0
tre427,c31,2024-11-12T16:36:50+02:00,60,0.0,49.0
tre427,c31,2024-11-12T16:35:50+02:00,60,0.0,30.0
tre427,c31,2024-11-12T16:34:50+02:00,60,0.0,37.0
tre427,c31,2024-11-12T16:33:50+02:00,60,0.0,26.0
tre427,c31,2024-11-12T16:32:50+02:00,60,0.0,55.0
tre427,c31,2024-11-12T16:31:50+02:00,60,60.0,59.0
tre427,c31,2024-11-12T16:30:50+02:00,60,,
tre427,pp1,2024-11-12T16:44:50+02:00,60,0.0,44.0
tre427,pp1,2024-11-12T16:43:50+02:00,60,60.0,23.0
tre427,pp1,2024-11-12T16:42:50+02:00,60,0.0,10.0
tre427,pp1,2024-11-12T16:41:50+02:00,60,240.0,70.0
tre427,pp1,2024-11-12T16:40:50+02:00,60,60.0,39.0
tre427,pp1,2024-11-12T16:39:50+02:00,60,60.0,48.0
tre427,pp1,2024-11-12T16:38:50+02:00,60,0.0,19.0
tre427,pp1,2024-11-12T16:37:50+02:00,60,240.0,49.0
tre427,pp1,2024-11-12T16:36:50+02:00,60,180.0,49.0
tre427,pp1,2024-11-12T16:35:50+02:00,60,60.0,30.0
tre427,pp1,2024-11-12T16:34:50+02:00,60,0.0,37.0
tre427,pp1,2024-11-12T16:33:50+02:00,60,0.0,26.0
tre427,pp1,2024-11-12T16:32:50+02:00,60,120.0,55.0
tre427,pp1,2024-11-12T16:31:50+02:00,60,240.0,59.0
tre427,pp1,2024-11-12T16:30:50+02:00,60,,
tre427,pp1_pp2,2024-11-12T16:44:50+02:00,60,0.0,44.0
tre427,pp1_pp2,2024-11-12T16:43:50+02:00,60,0.0,23.0
tre427,pp1_pp2,2024-11-12T16:42:50+02:00,60,0.0,10.0
tre427,pp1_pp2,2024-11-12T16:41:50+02:00,60,180.0,70.0
tre427,pp1_pp2,2024-11-12T16:40:50+02:00,60,60.0,39.0
tre427,pp1_pp2,2024-11-12T16:39:50+02:00,60,0.0,48.0
tre427,pp1_pp2,2024-11-12T16:38:50+02:00,60,0.0,19.0
tre427,pp1_pp2,2024-11-12T16:37:50+02:00,60,60.0,49.0
tre427,pp1_pp2,2024-11-12T16:36:50+02:00,60,60.0,49.0
tre427,pp1_pp2,2024-11-12T16:35:50+02:00,60,60.0,30.0
tre427,pp1_pp2,2024-11-12T16:34:50+02:00,60,0.0,37.0
tre427,pp1_pp2,2024-11-12T16:33:50+02:00,60,0.0,26.0
tre427,pp1_pp2,2024-11-12T16:32:50+02:00,60,120.0,55.0
tre427,pp1_pp2,2024-11-12T16:31:50+02:00,60,240.0,59.0
tre427,pp1_pp2,2024-11-12T16:30:50+02:00,60,,
tre427,pp2,2024-11-12T16:44:50+02:00,60,0.0,44.0
tre427,pp2,2024-11-12T16:43:50+02:00,60,60.0,23.0
tre427,pp2,2024-11-12T16:42:50+02:00,60,0.0,10.0
tre427,pp2,2024-11-12T16:41:50+02:00,60,240.0,70.0
tre427,pp2,2024-11-12T16:40:50+02:00,60,60.0,39.0
tre427,pp2,2024-11-12T16:39:50+02:00,60,60.0,48.0
tre427,pp2,2024-11-12T16:38:50+02:00,60,0.0,19.0
tre427,pp2,2024-11-12T16:37:50+02:00,60,240.0,49.0
tre427,pp2,2024-11-12T16:36:50+02:00,60,180.0,49.0
tre427,pp2,2024-11-12T16:35:50+02:00,60,60.0,30.0
tre427,pp2,2024-11-12T16:34:50+02:00,60,0.0,37.0
tre427,pp2,2024-11-12T16:33:50+02:00,60,0.0,26.0
tre427,pp2,2024-11-12T16:32:50+02:00,60,120.0,55.0
tre427,pp2,2024-11-12T16:31:50+02:00,60,240.0,59.0
tre427,pp2,2024-11-12T16:30:50+02:00,60,,
tre427,pp2_pp1,2024-11-12T16:44:50+02:00,60,0.0,44.0
tre427,pp2_pp1,2024-11-12T16:43:50+02:00,60,60.0,23.0
tre427,pp2_pp1,2024-11-12T16:42:50+02:00,60,0.0,10.0
tre427,pp2_pp1,2024-11-12T16:41:50+02:00,60,60.0,70.0
tre427,pp2_pp1,2024-11-12T16:40:50+02:00,60,0.0,39.0
tre427,pp2_pp1,2024-11-12T16:39:50+02:00,60,60.0,48.0
tre427,pp2_pp1,2024-11-12T16:38:50+02:00,60,0.0,19.0
tre427,pp2_pp1,2024-11-12T16:37:50+02:00,60,240.0,49.0
tre427,pp2_pp1,2024-11-12T16:36:50+02:00,60,180.0,49.0
tre427,pp2_pp1,2024-11-12T16:35:50+02:00,60,0.0,30.0
tre427,pp2_pp1,2024-11-12T16:34:50+02:00,60,0.0,37.0
tre427,pp2_pp1,2024-11-12T16:33:50+02:00,60,0.0,26.0
tre427,pp2_pp1,2024-11-12T16:32:50+02:00,60,0.0,55.0
tre427,pp2_pp1,2024-11-12T16:31:50+02:00,60,0.0,59.0
tre427,pp2_pp1,2024-11-12T16:30:50+02:00,60,,
tre427,pp_c_etel,2024-11-12T16:44:50+02:00,60,0.0,44.0
tre427,pp_c_etel,2024-11-12T16:43:50+02:00,60,0.0,23.0
tre427,pp_c_etel,2024-11-12T16:42:50+02:00,60,0.0,10.0
tre427,pp_c_etel,2024-11-12T16:41:50+02:00,60,0.0,70.0
tre427,pp_c_etel,2024-11-12T16:40:50+02:00,60,0.0,39.0
tre427,pp_c_etel,2024-11-12T16:39:50+02:00,60,0.0,48.0
tre427,pp_c_etel,2024-11-12T16:38:50+02:00,60,0.0,19.0
tre427,pp_c_etel,2024-11-12T16:37:50+02:00,60,0.0,49.0
tre427,pp_c_etel,2024-11-12T16:36:50+02:00,60,0.0,49.0
tre427,pp_c_etel,2024-11-12T16:35:50+02:00,60,0.0,30.0
tre427,pp_c_etel,2024-11-12T16:34:50+02:00,60,0.0,37.0
tre427,pp_c_etel,2024-11-12T16:33:50+02:00,60,0.0,26.0
tre427,pp_c_etel,2024-11-12T16:32:50+02:00,60,0.0,55.0
tre427,pp_c_etel,2024-11-12T16:31:50+02:00,60,0.0,59.0
tre427,pp_c_etel,2024-11-12T16:30:50+02:00,60,,
tre427,pp_c_pohj,2024-11-12T16:44:50+02:00,60,0.0,44.0
tre427,pp_c_pohj,2024-11-12T16:43:50+02:00,60,0.0,23.0
tre427,pp_c_pohj,2024-11-12T16:42:50+02:00,60,0.0,10.0
tre427,pp_c_pohj,2024-11-12T16:41:50+02:00,60,0.0,70.0
tre427,pp_c_pohj,2024-11-12T16:40:50+02:00,60,0.0,39.0
tre427,pp_c_pohj,2024-11-12T16:39:50+02:00,60,0.0,48.0
tre427,pp_c_pohj,2024-11-12T16:38:50+02:00,60,0.0,19.0
tre427,pp_c_pohj,2024-11-12T16:37:50+02:00,60,0.0,49.0
tre427,pp_c_pohj,2024-11-12T16:36:50+02:00,60,0.0,49.0
tre427,pp_c_pohj,2024-11-12T16:35:50+02:00,60,0.0,30.0
tre427,pp_c_pohj,2024-11-12T16:34:50+02:00,60,0.0,37.0
tre427,pp_c_pohj,2024-11-12T16:33:50+02:00,60,0.0,26.0
tre427,pp_c_pohj,2024-11-12T16:32:50+02:00,60,0.0,55.0
tre427,pp_c_pohj,2024-11-12T16:31:50+02:00,60,0.0,59.0
tre427,pp_c_pohj,2024-11-12T16:30:50+02:00,60,,
tre427,a60_1,2024-11-12T16:59:50+02:00,60,120.0,42.0
tre427,a60_1,2024-11-12T16:58:50+02:00,60,60.0,33.0
tre427,a60_1,2024-11-12T16:57:50+02:00,60,60.0,42.0
tre427,a60_1,2024-11-12T16:56:50+02:00,60,180.0,21.0
tre427,a60_1,2024-11-12T16:55:50+02:00,60,300.0,40.0
tre427,a60_1,2024-11-12T16:54:50+02:00,60,180.0,57.0
tre427,a60_1,2024-11-12T16:53:50+02:00,60,60.0,12.0
tre427,a60_1,2024-11-12T16:52:50+02:00,60,120.0,33.0
tre427,a60_1,2024-11-12T16:51:50+02:00,60,300.0,35.0
tre427,a60_1,2024-11-12T16:50:50+02:00,60,120.0,37.0
tre427,a60_1,2024-11-12T16:49:50+02:00,60,0.0,18.0
tre427,a60_1,2024-11-12T16:48:50+02:00,60,420.0,48.0
tre427,a60_1,2024-11-12T16:47:50+02:00,60,240.0,40.0
tre427,a60_1,2024-11-12T16:46:50+02:00,60,300.0,45.0
tre427,a60_1,2024-11-12T16:45:50+02:00,60,,
tre427,a60_2,2024-11-12T16:59:50+02:00,60,0.0,42.0
tre427,a60_2,2024-11-12T16:58:50+02:00,60,240.0,33.0
tre427,a60_2,2024-11-12T16:57:50+02:00,60,0.0,42.0
tre427,a60_2,2024-11-12T16:56:50+02:00,60,180.0,21.0
tre427,a60_2,2024-11-12T16:55:50+02:00,60,180.0,40.0
tre427,a60_2,2024-11-12T16:54:50+02:00,60,120.0,57.0
tre427,a60_2,2024-11-12T16:53:50+02:00,60,180.0,12.0
tre427,a60_2,2024-11-12T16:52:50+02:00,60,60.0,33.0
tre427,a60_2,2024-11-12T16:51:50+02:00,60,360.0,35.0
tre427,a60_2,2024-11-12T16:50:50+02:00,60,180.0,37.0
tre427,a60_2,2024-11-12T16:49:50+02:00,60,0.0,18.0
tre427,a60_2,2024-11-12T16:48:50+02:00,60,300.0,48.0
tre427,a60_2,2024-11-12T16:47:50+02:00,60,60.0,40.0
tre427,a60_2,2024-11-12T16:46:50+02:00,60,240.0,45.0
tre427,a60_2,2024-11-12T16:45:50+02:00,60,,
tre427,b40_1,2024-11-12T16:59:50+02:00,60,60.0,42.0
tre427,b40_1,2024-11-12T16:58:50+02:00,60,0.0,33.0
tre427,b40_1,2024-11-12T16:57:50+02:00,60,360.0,42.0
tre427,b40_1,2024-11-12T16:56:50+02:00,60,0.0,21.0
tre427,b40_1,2024-11-12T16:55:50+02:00,60,120.0,40.0
tre427,b40_1,2024-11-12T16:54:50+02:00,60,420.0,57.0
tre427,b40_1,2024-11-12T16:53:50+02:00,60,0.0,12.0
tre427,b40_1,2024-11-12T16:52:50+02:00,60,180.0,33.0
tre427,b40_1,2024-11-12T16:51:50+02:00,60,0.0,35.0
tre427,b40_1,2024-11-12T16:50:50+02:00,60,240.0,37.0
tre427,b40_1,2024-11-12T16:49:50+02:00,60,60.0,18.0
tre427,b40_1,2024-11-12T16:48:50+02:00,60,300.0,48.0
tre427,b40_1,2024-11-12T16:47:50+02:00,60,120.0,40.0
tre427,b40_1,2024-11-12T16:46:50+02:00,60,240.0,45.0
tre427,b40_1,2024-11-12T16:45:50+02:00,60,,
tre427,b40_2,2024-11-12T16:59:50+02:00,60,0.0,42.0
tre427,b40_2,2024-11-12T16:58:50+02:00,60,0.0,33.0
tre427,b40_2,2024-11-12T16:57:50+02:00,60,120.0,42.0
tre427,b40_2,2024-11-12T16:56:50+02:00,60,60.0,21.0
tre427,b40_2,2024-11-12T16:55:50+02:00,60,0.0,40.0
tre427,b40_2,2024-11-12T16:54:50+02:00,60,360.0,57.0
tre427,b40_2,2024-11-12T16:53:50+02:00,60,0.0,12.0
tre427,b40_2,2024-11-12T16:52:50+02:00,60,240.0,33.0
tre427,b40_2,2024-11-12T16:51:50+02:00,60,0.0,35.0
tre427,b40_2,2024-11-12T16:50:50+02:00,60,120.0,37.0
tre427,b40_2,2024-11-12T16:49:50+02:00,60,60.0,18.0
tre427,b40_2,2024-11-12T16:48:50+02:00,60,60.0,48.0
tre427,b40_2,2024-11-12T16:47:50+02:00,60,60.0,40.0
tre427,b40_2,2024-11-12T16:46:50+02:00,60,0.0,45.0
tre427,b40_2,2024-11-12T16:45:50+02:00,60,,
tre427,c30,2024-11-12T16:59:50+02:00,60,240.0,42.0
tre427,c30,2024-11-12T16:58:50+02:00,60,180.0,33.0
tre427,c30,2024-11-12T16:57:50+02:00,60,180.0,42.0
tre427,c30,2024-11-12T16:56:50+02:00,60,60.0,21.0
tre427,c30,2024-11-12T16:55:50+02:00,60,120.0,40.0
tre427,c30,2024-11-12T16:54:50+02:00,60,180.0,57.0
tre427,c30,2024-11-12T16:53:50+02:00,60,0.0,12.0
tre427,c30,2024-11-12T16:52:50+02:00,60,60.0,33.0
tre427,c30,2024-11-12T16:51:50+02:00,60,120.0,35.0
tre427,c30,2024-11-12T16:50:50+02:00,60,60.0,37.0
tre427,c30,2024-11-12T16:49:50+02:00,60,60.0,18.0
tre427,c30,2024-11-12T16:48:50+02:00,60,120.0,48.0
tre427,c30,2024-11-12T16:47:50+02:00,60,60.0,40.0
tre427,c30,2024-11-12T16:46:50+02:00,60,60.0,45.0
tre427,c30,2024-11-12T16:45:50+02:00,60,,
tre427,c31,2024-11-12T16:59:50+02:00,60,240.0,42.0
tre427,c31,2024-11-12T16:58:50+02:00,60,180.0,33.0
tre427,c31,2024-11-12T16:57:50+02:00,60,180.0,42.0
tre427,c31,2024-11-12T16:56:50+02:00,60,60.0,21.0
tre427,c31,2024-11-12T16:55:50+02:00,60,120.0,40.0
tre427,c31,2024-11-12T16:54:50+02:00,60,120.0,57.0
tre427,c31,2024-11-12T16:53:50+02:00,60,0.0,12.0
tre427,c31,2024-11-12T16:52:50+02:00,60,60.0,33.0
tre427,c31,2024-11-12T16:51:50+02:00,60,120.0,35.0
tre427,c31,2024-11-12T16:50:50+02:00,60,60.0,37.0
tre427,c31,2024-11-12T16:49:50+02:00,60,120.0,18.0
tre427,c31,2024-11-12T16:48:50+02:00,60,120.0,48.0
tre427,c31,2024-11-12T16:47:50+02:00,60,60.0,40.0
tre427,c31,2024-11-12T16:46:50+02:00,60,60.0,45.0
tre427,c31,2024-11-12T16:45:50+02:00,60,,
tre427,pp1,2024-11-12T16:59:50+02:00,60,60.0,42.0
tre427,pp1,2024-11-12T16:58:50+02:00,60,0.0,33.0
tre427,pp1,2024-11-12T16:57:50+02:00,60,0.0,42.0
tre427,pp1,2024-11-12T16:56:50+02:00,60,0.0,21.0
tre427,pp1,2024-11-12T16:55:50+02:00,60,0.0,40.0
tre427,pp1,2024-11-12T16:54:50+02:00,60,0.0,57.0
tre427,pp1,2024-11-12T16:53:50+02:00,60,0.0,12.0
tre427,pp1,2024-11-12T16:52:50+02:00,60,60.0,33.0
